itr,err
369,  1.5736985402633661e-02
370,  1.5697270601782717e-02
371,  1.5657681954793685e-02
372,  1.5618218840522554e-02
373,  1.5578880642534201e-02
374,  1.5539666749054753e-02
375,  1.5500576552923515e-02
376,  1.5461609451546838e-02
377,  1.5422764846851407e-02
378,  1.5384042145238877e-02
379,  1.5345440757540624e-02
380,  1.5306960098973177e-02
381,  1.5268599589094227e-02
382,  1.5230358651759222e-02
383,  1.5192236715078277e-02
384,  1.5154233211373958e-02
385,  1.5116347577139101e-02
386,  1.5078579252995862e-02
387,  1.5040927683654122e-02
388,  1.5003392317871858e-02
389,  1.4965972608414571e-02
390,  1.4928668012016437e-02
391,  1.4891477989340693e-02
392,  1.4854402004941671e-02
393,  1.4817439527226611e-02
394,  1.4780590028417733e-02
395,  1.4743852984515658e-02
396,  1.4707227875262470e-02
397,  1.4670714184105050e-02
398,  1.4634311398159969e-02
399,  1.4598019008177469e-02
400,  1.4561836508506820e-02
401,  1.4525763397061556e-02
402,  1.4489799175285197e-02
403,  1.4453943348117945e-02
404,  1.4418195423962658e-02
405,  1.4382554914652262e-02
406,  1.4347021335416987e-02
407,  1.4311594204852269e-02
408,  1.4276273044886644e-02
409,  1.4241057380750525e-02
410,  1.4205946740944898e-02
411,  1.4170940657210588e-02
412,  1.4136038664497756e-02
413,  1.4101240300936055e-02
414,  1.4066545107804767e-02
415,  1.4031952629503358e-02
416,  1.3997462413522456e-02
417,  1.3963074010415258e-02
418,  1.3928786973769083e-02
419,  1.3894600860177023e-02
420,  1.3860515229210814e-02
421,  1.3826529643392666e-02
422,  1.3792643668168706e-02
423,  1.3758856871881763e-02
424,  1.3725168825745176e-02
425,  1.3691579103816368e-02
426,  1.3658087282970971e-02
427,  1.3624692942877088e-02
428,  1.3591395665970174e-02
429,  1.3558195037427679e-02
430,  1.3525090645144469e-02
431,  1.3492082079708251e-02
432,  1.3459168934375251e-02
433,  1.3426350805046408e-02
434,  1.3393627290243430e-02
435,  1.3360997991085533e-02
436,  1.3328462511266131e-02
437,  1.3296020457030114e-02
438,  1.3263671437150657e-02
439,  1.3231415062907571e-02
440,  1.3199250948064293e-02
441,  1.3167178708846414e-02
442,  1.3135197963919916e-02
443,  1.3103308334369675e-02
444,  1.3071509443677912e-02
445,  1.3039800917703872e-02
446,  1.3008182384662177e-02
447,  1.2976653475103003e-02
448,  1.2945213821891313e-02
449,  1.2913863060186957e-02
450,  1.2882600827424548e-02
451,  1.2851426763293908e-02
452,  1.2820340509720689e-02
453,  1.2789341710846901e-02
454,  1.2758430013011917e-02
455,  1.2727605064733711e-02
456,  1.2696866516689959e-02
457,  1.2666214021699932e-02
458,  1.2635647234705753e-02
459,  1.2605165812754759e-02
460,  1.2574769414981460e-02
461,  1.2544457702589652e-02
462,  1.2514230338835142e-02
463,  1.2484086989008497e-02
464,  1.2454027320417631e-02
465,  1.2424051002370845e-02
466,  1.2394157706160315e-02
467,  1.2364347105045274e-02
468,  1.2334618874235610e-02
469,  1.2304972690875562e-02
470,  1.2275408234027676e-02
471,  1.2245925184656923e-02
472,  1.2216523225614643e-02
473,  1.2187202041623485e-02
474,  1.2157961319261274e-02
475,  1.2128800746946278e-02
476,  1.2099720014921819e-02
477,  1.2070718815241461e-02
478,  1.2041796841753875e-02
479,  1.2012953790088628e-02
480,  1.1984189357641180e-02
481,  1.1955503243558815e-02
482,  1.1926895148726529e-02
483,  1.1898364775752488e-02
484,  1.1869911828954530e-02
485,  1.1841536014346215e-02
486,  1.1813237039623016e-02
487,  1.1785014614149127e-02
488,  1.1756868448943761e-02
489,  1.1728798256668045e-02
490,  1.1700803751611940e-02
491,  1.1672884649681128e-02
492,  1.1645040668384309e-02
493,  1.1617271526820390e-02
494,  1.1589576945665789e-02
495,  1.1561956647162284e-02
