itr,err
661,  4.8908958912171757e-03
662,  4.8755680371182801e-03
663,  4.8602840939969754e-03
664,  4.8450439198636213e-03
665,  4.8298473732979359e-03
666,  4.8146943134459693e-03
667,  4.7995846000170751e-03
668,  4.7845180932809157e-03
669,  4.7694946540645742e-03
670,  4.7545141437495379e-03
671,  4.7395764242688151e-03
672,  4.7246813581040652e-03
673,  4.7098288082826536e-03
674,  4.6950186383748578e-03
675,  4.6802507124910396e-03
676,  4.6655248952787182e-03
677,  4.6508410519199008e-03
678,  4.6361990481282277e-03
679,  4.6215987501462717e-03
680,  4.6070400247426651e-03
681,  4.5925227392095754e-03
682,  4.5780467613598308e-03
683,  4.5636119595242886e-03
684,  4.5492182025492281e-03
685,  4.5348653597935672e-03
686,  4.5205533011263453e-03
687,  4.5062818969241114e-03
688,  4.4920510180682027e-03
689,  4.4778605359423081e-03
690,  4.4637103224298025e-03
691,  4.4496002499112728e-03
692,  4.4355301912619577e-03
693,  4.4215000198492222e-03
694,  4.4075096095300319e-03
695,  4.3935588346486311e-03
696,  4.3796475700338651e-03
697,  4.3657756909968679e-03
698,  4.3519430733286353e-03
699,  4.3381495932975087e-03
700,  4.3243951276468904e-03
701,  4.3106795535928040e-03
702,  4.2970027488215337e-03
703,  4.2833645914872841e-03
704,  4.2697649602098185e-03
705,  4.2562037340721903e-03
706,  4.2426807926183646e-03
707,  4.2291960158509848e-03
708,  4.2157492842290825e-03
709,  4.2023404786657951e-03
710,  4.1889694805261500e-03
711,  4.1756361716248106e-03
712,  4.1623404342238405e-03
713,  4.1490821510305823e-03
714,  4.1358612051953748e-03
715,  4.1226774803093816e-03
716,  4.1095308604025089e-03
717,  4.0964212299411983e-03
718,  4.0833484738262670e-03
719,  4.0703124773909197e-03
720,  4.0573131263984055e-03
721,  4.0443503070401897e-03
722,  4.0314239059336694e-03
723,  4.0185338101202204e-03
724,  4.0056799070631050e-03
725,  3.9928620846454172e-03
726,  3.9800802311680860e-03
727,  3.9673342353478309e-03
728,  3.9546239863151754e-03
729,  3.9419493736124476e-03
730,  3.9293102871918208e-03
731,  3.9167066174133252e-03
732,  3.9041382550428819e-03
733,  3.8916050912504267e-03
734,  3.8791070176078936e-03
735,  3.8666439260873573e-03
736,  3.8542157090591185e-03
737,  3.8418222592897823e-03
738,  3.8294634699404251e-03
739,  3.8171392345646427e-03
740,  3.8048494471067847e-03
741,  3.7925940019000706e-03
742,  3.7803727936647192e-03
743,  3.7681857175061672e-03
744,  3.7560326689132246e-03
745,  3.7439135437563370e-03
746,  3.7318282382856906e-03
747,  3.7197766491294973e-03
748,  3.7077586732922200e-03
749,  3.6957742081528107e-03
750,  3.6838231514629530e-03
751,  3.6719054013453290e-03
752,  3.6600208562918772e-03
753,  3.6481694151621132e-03
754,  3.6363509771813593e-03
755,  3.6245654419391465e-03
756,  3.6128127093874047e-03
757,  3.6010926798388772e-03
758,  3.5894052539654445e-03
759,  3.5777503327964299e-03
760,  3.5661278177169810e-03
761,  3.5545376104664204e-03
762,  3.5429796131366113e-03
763,  3.5314537281703915e-03
764,  3.5199598583598901e-03
765,  3.5084979068449882e-03
766,  3.4970677771116875e-03
767,  3.4856693729905805e-03
768,  3.4743025986552307e-03
769,  3.4629673586206388e-03
770,  3.4516635577416842e-03
771,  3.4403911012115896e-03
772,  3.4291498945603731e-03
773,  3.4179398436533421e-03
774,  3.4067608546895539e-03
775,  3.3956128342003213e-03
776,  3.3844956890477572e-03
777,  3.3734093264231931e-03
778,  3.3623536538457651e-03
779,  3.3513285791609594e-03
780,  3.3403340105390639e-03
781,  3.3293698564737842e-03
782,  3.3184360257808168e-03
783,  3.3075324275963244e-03
784,  3.2966589713755647e-03
785,  3.2858155668914783e-03
786,  3.2750021242332356e-03
787,  3.2642185538048455e-03
788,  3.2534647663237924e-03
789,  3.2427406728196052e-03
790,  3.2320461846324575e-03
791,  3.2213812134118613e-03
792,  3.2107456711152663e-03
793,  3.2001394700066780e-03
794,  3.1895625226553400e-03
795,  3.1790147419343802e-03
796,  3.1684960410194927e-03
797,  3.1580063333875663e-03
798,  3.1475455328154236e-03
799,  3.1371135533784498e-03
800,  3.1267103094493346e-03
801,  3.1163357156967497e-03
802,  3.1059896870840710e-03
803,  3.0956721388680671e-03
804,  3.0853829865976792e-03
805,  3.0751221461126918e-03
806,  3.0648895335425208e-03
807,  3.0546850653048962e-03
808,  3.0445086581046988e-03
809,  3.0343602289326348e-03
810,  3.0242396950640629e-03
811,  3.0141469740577616e-03
812,  3.0040819837546559e-03
813,  2.9940446422766619e-03
814,  2.9840348680254636e-03
815,  2.9740525796812891e-03
816,  2.9640976962017483e-03
