itr,err
552,  3.3672735850872839e-04
553,  3.4009845019484115e-04
554,  3.4344287994551317e-04
555,  3.4676085897655318e-04
556,  3.5005259682333273e-04
557,  3.5331830135430846e-04
558,  3.5655817878442648e-04
559,  3.5977243368842915e-04
560,  3.6296126901401898e-04
561,  3.6612488609495496e-04
562,  3.6926348466400450e-04
563,  3.7237726286582380e-04
564,  3.7546641726970216e-04
565,  3.7853114288221234e-04
566,  3.8157163315976315e-04
567,  3.8458808002102903e-04
568,  3.8758067385931627e-04
569,  3.9054960355477681e-04
570,  3.9349505648655995e-04
571,  3.9641721854484437e-04
572,  3.9931627414279130e-04
573,  4.0219240622837201e-04
574,  4.0504579629612093e-04
575,  4.0787662439878121e-04
576,  4.1068506915886710e-04
577,  4.1347130778011286e-04
578,  4.1623551605882831e-04
579,  4.1897786839519989e-04
580,  4.2169853780443751e-04
581,  4.2439769592789427e-04
582,  4.2707551304404026e-04
583,  4.2973215807936519e-04
584,  4.3236779861923646e-04
585,  4.3498260091858338e-04
586,  4.3757672991257213e-04
587,  4.4015034922713776e-04
588,  4.4270362118948193e-04
589,  4.4523670683842509e-04
590,  4.4774976593473377e-04
591,  4.5024295697132478e-04
592,  4.5271643718339418e-04
593,  4.5517036255847719e-04
594,  4.5760488784641631e-04
595,  4.6002016656924050e-04
596,  4.6241635103097414e-04
597,  4.6479359232737960e-04
598,  4.6715204035558446e-04
599,  4.6949184382366643e-04
600,  4.7181315026014094e-04
601,  4.7411610602337564e-04
602,  4.7640085631093094e-04
603,  4.7866754516882046e-04
604,  4.8091631550071330e-04
605,  4.8314730907702484e-04
606,  4.8536066654397746e-04
607,  4.8755652743254522e-04
608,  4.8973503016737797e-04
609,  4.9189631207559846e-04
610,  4.9404050939555737e-04
611,  4.9616775728553988e-04
612,  4.9827818983232293e-04
613,  5.0037194005976917e-04
614,  5.0244913993726683e-04
615,  5.0450992038814145e-04
616,  5.0655441129798546e-04
617,  5.0858274152294053e-04
618,  5.1059503889788012e-04
619,  5.1259143024456422e-04
620,  5.1457204137967847e-04
621,  5.1653699712286914e-04
622,  5.1848642130466961e-04
623,  5.2042043677436847e-04
624,  5.2233916540783915e-04
625,  5.2424272811527528e-04
626,  5.2613124484887164e-04
627,  5.2800483461047198e-04
628,  5.2986361545910414e-04
629,  5.3170770451850969e-04
630,  5.3353721798456253e-04
631,  5.3535227113266927e-04
632,  5.3715297832507779e-04
633,  5.3893945301814621e-04
634,  5.4071180776955777e-04
635,  5.4247015424544940e-04
636,  5.4421460322751829e-04
637,  5.4594526462005606e-04
638,  5.4766224745689349e-04
639,  5.4936565990837307e-04
640,  5.5105560928817292e-04
641,  5.5273220206012775e-04
642,  5.5439554384499449e-04
643,  5.5604573942714020e-04
644,  5.5768289276119753e-04
645,  5.5930710697865216e-04
646,  5.6091848439439004e-04
647,  5.6251712651318123e-04
648,  5.6410313403612372e-04
649,  5.6567660686700943e-04
650,  5.6723764411868466e-04
651,  5.6878634411930841e-04
652,  5.7032280441861153e-04
653,  5.7184712179404230e-04
654,  5.7335939225694238e-04
655,  5.7485971105860007e-04
656,  5.7634817269628974e-04
657,  5.7782487091927637e-04
658,  5.7928989873473678e-04
659,  5.8074334841366271e-04
660,  5.8218531149669263e-04
661,  5.8361587879992183e-04
662,  5.8503514042064454e-04
663,  5.8644318574307085e-04
664,  5.8784010344397285e-04
665,  5.8922598149830523e-04
666,  5.9060090718477515e-04
667,  5.9196496709137871e-04
668,  5.9331824712085201e-04
669,  5.9466083249613540e-04
670,  5.9599280776576362e-04
671,  5.9731425680919950e-04
672,  5.9862526284216219e-04
673,  5.9992590842188249e-04
674,  6.0121627545232687e-04
675,  6.0249644518938091e-04
676,  6.0376649824598683e-04
677,  6.0502651459724800e-04
678,  6.0627657358548910e-04
679,  6.0751675392525751e-04
680,  6.0874713370832152e-04
681,  6.0996779040860130e-04
682,  6.1117880088706574e-04
683,  6.1238024139660338e-04
684,  6.1357218758681972e-04
685,  6.1475471450885206e-04
686,  6.1592789662008433e-04
687,  6.1709180778888087e-04
688,  6.1824652129923048e-04
689,  6.1939210985540241e-04
690,  6.2052864558651249e-04
691,  6.2165620005112166e-04
692,  6.2277484424172436e-04
693,  6.2388464858923961e-04
694,  6.2498568296747890e-04
695,  6.2607801669754934e-04
696,  6.2716171855223290e-04
697,  6.2823685676033521e-04
698,  6.2930349901099475e-04
699,  6.3036171245795761e-04
700,  6.3141156372381764e-04
701,  6.3245311890424132e-04
702,  6.3348644357211659e-04
703,  6.3451160278171087e-04
704,  6.3552866107277975e-04
705,  6.3653768247463579e-04
706,  6.3753873051019660e-04
707,  6.3853186820000095e-04
